Date,Market Return,Rolling Volatility,Market Regime,Period
2019-03-26 00:00:00-04:00,0.00745396599812298,0.00736799692689443,Low Volatility,Train
2019-03-27 00:00:00-04:00,-0.005229050422420944,0.0074794770825121985,Low Volatility,Train
2019-03-28 00:00:00-04:00,0.0037904805916937345,0.007499171360664601,Low Volatility,Train
2019-03-29 00:00:00-04:00,0.006305549929327414,0.0075016365456091185,Low Volatility,Train
2019-04-01 00:00:00-04:00,0.011858936958641264,0.007832548100028898,Low Volatility,Train
2019-04-02 00:00:00-04:00,0.0004898042410963477,0.0078092763388797086,Low Volatility,Train
2019-04-03 00:00:00-04:00,0.0015738036224206553,0.007605414807393115,Low Volatility,Train
2019-04-04 00:00:00-04:00,0.0026538661303596722,0.007214642604722392,Low Volatility,Train
2019-04-05 00:00:00-04:00,0.004839770275895994,0.007156346999534263,Low Volatility,Train
2019-04-08 00:00:00-04:00,0.0007622157550797315,0.0066077993351725765,Low Volatility,Train
2019-04-09 00:00:00-04:00,-0.005124572521057247,0.0067841323515935035,Low Volatility,Train
2019-04-10 00:00:00-04:00,0.003410848681049128,0.006697140928460366,Low Volatility,Train
2019-04-11 00:00:00-04:00,-0.0002774492762638303,0.006691639618580776,Low Volatility,Train
2019-04-12 00:00:00-04:00,0.006765748850151576,0.006753472146712621,Low Volatility,Train
2019-04-15 00:00:00-04:00,-0.0006543296077123895,0.006752772530191956,Low Volatility,Train
2019-04-16 00:00:00-04:00,0.0006547580352807003,0.006749868948755503,Low Volatility,Train
2019-04-17 00:00:00-04:00,-0.0024467713398950153,0.006731754750606475,Low Volatility,Train
2019-04-18 00:00:00-04:00,0.001969094336292887,0.006321261150466367,Low Volatility,Train
2019-04-22 00:00:00-04:00,0.0008619303515773336,0.004177137976885533,Low Volatility,Train
2019-04-23 00:00:00-04:00,0.008991926712895504,0.004407846545239366,Low Volatility,Train
2019-04-24 00:00:00-04:00,-0.0022192506454404848,0.004358287504814036,Low Volatility,Train
2019-04-25 00:00:00-04:00,-0.0006163380847424849,0.004071031589814624,Low Volatility,Train
2019-04-26 00:00:00-04:00,0.0046571934193622155,0.004093633121685229,Low Volatility,Train
2019-04-29 00:00:00-04:00,0.0015676969463420676,0.003980459571906259,Low Volatility,Train
2019-04-30 00:00:00-04:00,0.000510267176587087,0.003238738624894048,Low Volatility,Train
2019-05-01 00:00:00-04:00,-0.007516797595401026,0.003804921217613597,Low Volatility,Train
2019-05-02 00:00:00-04:00,-0.0021586014553158783,0.0038672563957798628,Low Volatility,Train
2019-05-03 00:00:00-04:00,0.009787442809672253,0.004343782039067268,Low Volatility,Train
2019-05-06 00:00:00-04:00,-0.00411503381584255,0.00440861599161555,Low Volatility,Train
2019-05-07 00:00:00-04:00,-0.016699582771408816,0.005885719838115568,Low Volatility,Train
2019-05-08 00:00:00-04:00,-0.0013888628393551317,0.005777236751853791,Low Volatility,Train
2019-05-09 00:00:00-04:00,-0.0030262241654966937,0.005759673244122855,Low Volatility,Train
2019-05-10 00:00:00-04:00,0.005023432336743294,0.005879909897542301,Low Volatility,Train
2019-05-13 00:00:00-04:00,-0.025130139379641037,0.007919356072015146,Low Volatility,Train
2019-05-14 00:00:00-04:00,0.009043472834814326,0.008269297747405409,Low Volatility,Train
2019-05-15 00:00:00-04:00,0.005857578718854173,0.008408485532698722,Low Volatility,Train
2019-05-16 00:00:00-04:00,0.00926135758419755,0.00869434632048204,High Volatility,Train
2019-05-17 00:00:00-04:00,-0.006465133564436676,0.008784261964807204,High Volatility,Train
2019-05-20 00:00:00-04:00,-0.006612242725202222,0.008873357217560314,High Volatility,Train
2019-05-21 00:00:00-04:00,0.009015872241232792,0.008874786741873067,High Volatility,Train
2019-05-22 00:00:00-04:00,-0.003071850819458599,0.008882686449828408,High Volatility,Train
2019-05-23 00:00:00-04:00,-0.012218364515908853,0.009221557280847704,High Volatility,Train
2019-05-24 00:00:00-04:00,0.0022685180447974407,0.009150300498459184,High Volatility,Train
2019-05-28 00:00:00-04:00,-0.009300837354013436,0.009261618252257752,High Volatility,Train
2019-05-29 00:00:00-04:00,-0.006710535926935934,0.009285093980693685,High Volatility,Train
2019-05-30 00:00:00-04:00,0.002731226812965115,0.009288511394313977,High Volatility,Train
2019-05-31 00:00:00-04:00,-0.013475244079760751,0.009624754454862449,High Volatility,Train
2019-06-03 00:00:00-04:00,-0.0025429707771816856,0.009162445898379086,High Volatility,Train
2019-06-04 00:00:00-04:00,0.02170678830155648,0.010737076658511674,High Volatility,Train
2019-06-05 00:00:00-04:00,0.008662201095735789,0.010413180822121563,High Volatility,Train
2019-06-06 00:00:00-04:00,0.006502435239868154,0.010539177679032985,High Volatility,Train
2019-06-07 00:00:00-04:00,0.010006938347452143,0.010770211489679889,High Volatility,Train
2019-06-10 00:00:00-04:00,0.004589103117617066,0.010760466010469462,High Volatility,Train
2019-06-11 00:00:00-04:00,-0.0002422409153486349,0.00896566573619936,High Volatility,Train
2019-06-12 00:00:00-04:00,-0.001765460090632498,0.008808259715031392,High Volatility,Train
2019-06-13 00:00:00-04:00,0.004126496102158317,0.00876548353149581,High Volatility,Train
2019-06-14 00:00:00-04:00,-0.0011049705612901084,0.008543956808775972,High Volatility,Train
2019-06-17 00:00:00-04:00,0.00038031617789169303,0.008394274057846715,Low Volatility,Train
2019-06-18 00:00:00-04:00,0.010470857599740535,0.008485355850938592,High Volatility,Train
2019-06-19 00:00:00-04:00,0.0022572765603439127,0.008302961830042633,Low Volatility,Train
2019-06-20 00:00:00-04:00,0.009554289979231578,0.008442813565915303,Low Volatility,Train
2019-06-21 00:00:00-04:00,-0.001453807571853205,0.007822814121211248,Low Volatility,Train
2019-06-24 00:00:00-04:00,-0.0012241535802296477,0.007863210049603308,Low Volatility,Train
2019-06-25 00:00:00-04:00,-0.009807994307293177,0.007902827509282359,Low Volatility,Train
2019-06-26 00:00:00-04:00,-0.000997628684742513,0.007666054697651113,Low Volatility,Train
2019-06-27 00:00:00-04:00,0.0035459214456161625,0.00766996641324435,Low Volatility,Train
2019-06-28 00:00:00-04:00,0.005145930853438285,0.006703126464027128,Low Volatility,Train
2019-07-01 00:00:00-04:00,0.009078209229328227,0.006665300299611369,Low Volatility,Train
2019-07-02 00:00:00-04:00,0.002604555474184922,0.005197077244820401,Low Volatility,Train
2019-07-03 00:00:00-04:00,0.007995303158475409,0.0051609608105044145,Low Volatility,Train
2019-07-05 00:00:00-04:00,-0.0011379744213665388,0.005169511218730244,Low Volatility,Train
2019-07-08 00:00:00-04:00,-0.005494547184556997,0.005162770256495088,Low Volatility,Train
2019-07-09 00:00:00-04:00,0.0012463431018012727,0.00512256168303171,Low Volatility,Train
2019-07-10 00:00:00-04:00,0.004777975569556059,0.005147441541725428,Low Volatility,Train
2019-07-11 00:00:00-04:00,0.002344066491847485,0.005074514176781907,Low Volatility,Train
2019-07-12 00:00:00-04:00,0.004477177427988144,0.005082428856306373,Low Volatility,Train
2019-07-15 00:00:00-04:00,0.0003324338395389592,0.005044252942481766,Low Volatility,Train
2019-07-16 00:00:00-04:00,-0.003224896493128737,0.005175589108290063,Low Volatility,Train
2019-07-17 00:00:00-04:00,-0.0068050734756487374,0.005133194902574702,Low Volatility,Train
2019-07-18 00:00:00-04:00,0.0036608392707881965,0.005158508088220351,Low Volatility,Train
2019-07-19 00:00:00-04:00,-0.005554589744306115,0.004978598884479899,Low Volatility,Train
2019-07-22 00:00:00-04:00,0.0024561967814551444,0.004975623537672168,Low Volatility,Train
2019-07-23 00:00:00-04:00,0.007150051346531683,0.005156812007472151,Low Volatility,Train
2019-07-24 00:00:00-04:00,0.004699176863913079,0.0045248416050101955,Low Volatility,Train
2019-07-25 00:00:00-04:00,-0.004777103987789744,0.004723068653772992,Low Volatility,Train
2019-07-26 00:00:00-04:00,0.006700151085483386,0.004841724500907655,Low Volatility,Train
2019-07-29 00:00:00-04:00,-0.001821215974189383,0.004837722113632387,Low Volatility,Train
2019-07-30 00:00:00-04:00,-0.0024547688599777517,0.004558028708618062,Low Volatility,Train
2019-07-31 00:00:00-04:00,-0.010940340822239047,0.0052401946854286965,Low Volatility,Train
2019-08-01 00:00:00-04:00,-0.008707648582599314,0.005260297418875361,Low Volatility,Train
2019-08-02 00:00:00-04:00,-0.007529768626097777,0.005480813699507875,Low Volatility,Train
2019-08-05 00:00:00-04:00,-0.030073484881824597,0.008481934543135991,High Volatility,Train
2019-08-06 00:00:00-04:00,0.014023466286089414,0.009205658226344218,High Volatility,Train
2019-08-07 00:00:00-04:00,0.0005908519072150842,0.00910086794764845,High Volatility,Train
2019-08-08 00:00:00-04:00,0.019619817473419454,0.0102583994827432,High Volatility,Train
2019-08-09 00:00:00-04:00,-0.0068114321919398035,0.010257007968203695,High Volatility,Train
2019-08-12 00:00:00-04:00,-0.012173380087396102,0.010518974416075013,High Volatility,Train
2019-08-13 00:00:00-04:00,0.015551440064617061,0.011227216992862853,High Volatility,Train
2019-08-14 00:00:00-04:00,-0.029567363738097874,0.012864005762626394,High Volatility,Train
2019-08-15 00:00:00-04:00,0.002641486251818259,0.012841153286852525,High Volatility,Train
2019-08-16 00:00:00-04:00,0.014755584581360504,0.01336663532262933,High Volatility,Train
2019-08-19 00:00:00-04:00,0.01204754425255361,0.013678182894442541,High Volatility,Train
2019-08-20 00:00:00-04:00,-0.007662639001171034,0.013622905502143684,High Volatility,Train
2019-08-21 00:00:00-04:00,0.008135320693381631,0.013727720883201205,High Volatility,Train
2019-08-22 00:00:00-04:00,-0.0003076604090173074,0.01370660300466533,High Volatility,Train
2019-08-23 00:00:00-04:00,-0.025687260939207923,0.014607796006723095,High Volatility,Train
2019-08-26 00:00:00-04:00,0.011058377959802579,0.014934325033095348,High Volatility,Train
2019-08-27 00:00:00-04:00,-0.003923719319279928,0.014939386786329882,High Volatility,Train
2019-08-28 00:00:00-04:00,0.007041454482215714,0.014929821192440967,High Volatility,Train
2019-08-29 00:00:00-04:00,0.012772795174768703,0.01514368802743401,High Volatility,Train
2019-08-30 00:00:00-04:00,-0.0004441881361449962,0.015047608877099744,High Volatility,Train
2019-09-03 00:00:00-04:00,-0.0058470502451517525,0.013374687132373268,High Volatility,Train
2019-09-04 00:00:00-04:00,0.011350290857524481,0.013253554540345472,High Volatility,Train
2019-09-05 00:00:00-04:00,0.01285577150434647,0.013507301025421078,High Volatility,Train
2019-09-06 00:00:00-04:00,0.0007718517985531026,0.012837289935695311,High Volatility,Train
2019-09-09 00:00:00-04:00,0.0005033976791768424,0.012711775273637142,High Volatility,Train
2019-09-10 00:00:00-04:00,-0.00023474026743164345,0.01232548229222911,High Volatility,Train
2019-09-11 00:00:00-04:00,0.007111205034303181,0.011968858491785852,High Volatility,Train
2019-09-12 00:00:00-04:00,0.003463628411929598,0.009499656394128838,High Volatility,Train
2019-09-13 00:00:00-04:00,-0.000663791917780876,0.009535273150274375,High Volatility,Train
2019-09-16 00:00:00-04:00,-0.003088789305727979,0.009191769918446058,High Volatility,Train
2019-09-17 00:00:00-04:00,0.002532062925243217,0.008883381369966097,High Volatility,Train
2019-09-18 00:00:00-04:00,0.0005981135330683784,0.008623835063510733,High Volatility,Train
2019-09-19 00:00:00-04:00,-6.645475233990616e-05,0.008505917300860087,High Volatility,Train
2019-09-20 00:00:00-04:00,-0.004724775405616999,0.008611730616279343,High Volatility,Train
2019-09-23 00:00:00-04:00,-0.0002348392749624839,0.00585936522049379,Low Volatility,Train
2019-09-24 00:00:00-04:00,-0.007846737810422777,0.00593748261012083,Low Volatility,Train
2019-09-25 00:00:00-04:00,0.005914937970249223,0.0058631806693085166,Low Volatility,Train
2019-09-26 00:00:00-04:00,-0.0020833093112361256,0.005812258767906394,Low Volatility,Train
2019-09-27 00:00:00-04:00,-0.005387198979382002,0.005382848623696747,Low Volatility,Train
2019-09-30 00:00:00-04:00,0.004637565878139238,0.0054443914301759615,Low Volatility,Train
2019-10-01 00:00:00-04:00,-0.011894786784124478,0.005984567100205522,Low Volatility,Train
2019-10-02 00:00:00-04:00,-0.01766428777785345,0.006730918688791314,Low Volatility,Train
2019-10-03 00:00:00-04:00,0.008192481203007418,0.006300918839460731,Low Volatility,Train
2019-10-04 00:00:00-04:00,0.01353229337566253,0.0070875966606463005,Low Volatility,Train
2019-10-07 00:00:00-04:00,-0.004314634564237085,0.00713804192937574,Low Volatility,Train
2019-10-08 00:00:00-04:00,-0.015524938868092253,0.007876255305766057,Low Volatility,Train
2019-10-09 00:00:00-04:00,0.00949632700789027,0.008028112163165877,Low Volatility,Train
2019-10-10 00:00:00-04:00,0.0067634399299272285,0.008162995947877645,Low Volatility,Train
2019-10-11 00:00:00-04:00,0.010367338340771415,0.00855659287555264,High Volatility,Train
2019-10-14 00:00:00-04:00,-0.0011138750747484716,0.008537001786562427,High Volatility,Train
2019-10-15 00:00:00-04:00,0.00990020332216024,0.008826143703705802,High Volatility,Train
2019-10-16 00:00:00-04:00,-0.0016061289556751346,0.00883108776218767,High Volatility,Train
2019-10-17 00:00:00-04:00,0.00294908121958648,0.008858878975673164,High Volatility,Train
2019-10-18 00:00:00-04:00,-0.004377113953467182,0.008849522414624379,High Volatility,Train
2019-10-21 00:00:00-04:00,0.0067789219191540795,0.008978372305813605,High Volatility,Train
2019-10-22 00:00:00-04:00,-0.003266206543852568,0.008815602316374528,High Volatility,Train
2019-10-23 00:00:00-04:00,0.002909307928798066,0.00874493635575778,High Volatility,Train
2019-10-24 00:00:00-04:00,0.001634094538287334,0.008728537784432354,High Volatility,Train
2019-10-25 00:00:00-04:00,0.004094757048746178,0.008643282144545532,High Volatility,Train
2019-10-28 00:00:00-04:00,0.005636682780558289,0.008667810918736026,High Volatility,Train
2019-10-29 00:00:00-04:00,-0.0002967328109061418,0.008121695698564135,Low Volatility,Train
2019-10-30 00:00:00-04:00,0.003067186156850754,0.0067218890608048915,Low Volatility,Train
2019-10-31 00:00:00-04:00,-0.00266299815339055,0.006696767609916768,Low Volatility,Train
2019-11-01 00:00:00-04:00,0.009263578866200328,0.0063769128164219285,Low Volatility,Train
2019-11-04 00:00:00-05:00,0.004018020814009482,0.006213791408816094,Low Volatility,Train
2019-11-05 00:00:00-05:00,-0.0011060860785631066,0.004668834466697533,Low Volatility,Train
2019-11-06 00:00:00-05:00,0.00022803700138696037,0.004458104911715566,Low Volatility,Train
2019-11-07 00:00:00-05:00,0.0035167318101976264,0.004358790268026014,Low Volatility,Train
2019-11-08 00:00:00-05:00,0.0024658584985655096,0.003946450542421591,Low Volatility,Train
2019-11-11 00:00:00-05:00,-0.0019096148317230277,0.0039844036418191725,Low Volatility,Train
2019-11-12 00:00:00-05:00,0.0021078140676240587,0.0035330074487371797,Low Volatility,Train
2019-11-13 00:00:00-05:00,0.00032359700500728117,0.0034644476913321784,Low Volatility,Train
2019-11-14 00:00:00-05:00,0.0014559331507248974,0.0034537450611289563,Low Volatility,Train
2019-11-15 00:00:00-05:00,0.007236258548481089,0.0033541127423742916,Low Volatility,Train
2019-11-18 00:00:00-05:00,0.0007375483547384931,0.003195407671810775,Low Volatility,Train
2019-11-19 00:00:00-05:00,-0.0002884400557945366,0.0030019756700257177,Low Volatility,Train
2019-11-20 00:00:00-05:00,-0.003718444856298686,0.0032647582074516513,Low Volatility,Train
2019-11-21 00:00:00-05:00,-0.0016093106823802383,0.0033523010655616046,Low Volatility,Train
2019-11-22 00:00:00-05:00,0.0022241357604400047,0.003305626168967016,Low Volatility,Train
2019-11-25 00:00:00-05:00,0.0077498344607314085,0.0034731707271739728,Low Volatility,Train
2019-11-26 00:00:00-05:00,0.002265907735200301,0.003445111779710774,Low Volatility,Train
2019-11-27 00:00:00-05:00,0.004457404635953566,0.0034864754812091486,Low Volatility,Train
2019-11-29 00:00:00-05:00,-0.0037083826746340254,0.0035644664964849344,Low Volatility,Train
2019-12-02 00:00:00-05:00,-0.008494672124260028,0.0038071690385951596,Low Volatility,Train
2019-12-03 00:00:00-05:00,-0.006706659902644296,0.004089351573013247,Low Volatility,Train
2019-12-04 00:00:00-05:00,0.006170242389337055,0.004271542409137801,Low Volatility,Train
2019-12-05 00:00:00-05:00,0.0017978086890881873,0.004276345959286664,Low Volatility,Train
2019-12-06 00:00:00-05:00,0.009134438297765834,0.0046335080548298374,Low Volatility,Train
2019-12-09 00:00:00-05:00,-0.003144761948113306,0.0047146122136619145,Low Volatility,Train
2019-12-10 00:00:00-05:00,-0.0011146595470231668,0.0046938352567098066,Low Volatility,Train
2019-12-11 00:00:00-05:00,0.0028384230038995817,0.004707015082097945,Low Volatility,Train
2019-12-12 00:00:00-05:00,0.008619252467374716,0.0050110626809542844,Low Volatility,Train
2019-12-13 00:00:00-05:00,0.000598987386679406,0.005013278210790885,Low Volatility,Train
2019-12-16 00:00:00-05:00,0.0068703418333817545,0.00499090809925735,Low Volatility,Train
2019-12-17 00:00:00-05:00,0.00021871556572450324,0.004994970818563946,Low Volatility,Train
2019-12-18 00:00:00-05:00,6.274721851373677e-05,0.004990048174650817,Low Volatility,Train
2019-12-19 00:00:00-05:00,0.0040986311753048454,0.004887507919128918,Low Volatility,Train
2019-12-20 00:00:00-05:00,0.00438458630243499,0.0048630074704270315,Low Volatility,Train
2019-12-23 00:00:00-05:00,0.0015279059702635323,0.004863178436502367,Low Volatility,Train
2019-12-24 00:00:00-05:00,3.105973631534198e-05,0.0046756050773353935,Low Volatility,Train
2019-12-26 00:00:00-05:00,0.005323452613955171,0.004751495380279329,Low Volatility,Train
2019-12-27 00:00:00-05:00,-0.0002478801632629368,0.004721475950329835,Low Volatility,Train
2019-12-30 00:00:00-05:00,-0.0055132013100359645,0.004840264928270878,Low Volatility,Train
2019-12-31 00:00:00-05:00,0.002429033788855728,0.004255096701132439,Low Volatility,Train
2020-01-02 00:00:00-05:00,0.009351925744638168,0.004062485007978498,Low Volatility,Train
2020-01-03 00:00:00-05:00,-0.007572062382457889,0.004570088197706424,Low Volatility,Train
2020-01-06 00:00:00-05:00,0.0038147622243005497,0.004587965153330348,Low Volatility,Train
2020-01-07 00:00:00-05:00,-0.0028116127395777513,0.004395571122811432,Low Volatility,Train
2020-01-08 00:00:00-05:00,0.005329521246660196,0.004333463471257315,Low Volatility,Train
2020-01-09 00:00:00-05:00,0.006780698860548329,0.004402307941354841,Low Volatility,Train
2020-01-10 00:00:00-05:00,-0.002877846790890315,0.004549087442448174,Low Volatility,Train
2020-01-13 00:00:00-05:00,0.006877303664420964,0.004431256172553354,Low Volatility,Train
2020-01-14 00:00:00-05:00,-0.0015244867299315512,0.004489973546673993,Low Volatility,Train
2020-01-15 00:00:00-05:00,0.002259701579521378,0.004333059504526553,Low Volatility,Train
2020-01-16 00:00:00-05:00,0.008318714756784917,0.00456953053361347,Low Volatility,Train
2020-01-17 00:00:00-05:00,0.0031124606579366887,0.004552258314374336,Low Volatility,Train
2020-01-21 00:00:00-05:00,-0.0019584655627058467,0.004617142510377703,Low Volatility,Train
2020-01-22 00:00:00-05:00,0.00012096423349361451,0.00459240662679701,Low Volatility,Train
2020-01-23 00:00:00-05:00,0.0011468487828851792,0.0045936803146178935,Low Volatility,Train
2020-01-24 00:00:00-05:00,-0.008892884299751103,0.005155181942606651,Low Volatility,Train
2020-01-27 00:00:00-05:00,-0.01602955542523088,0.006328137089522613,Low Volatility,Train
2020-01-28 00:00:00-05:00,0.010479260366401455,0.006737925981905646,Low Volatility,Train
2020-01-29 00:00:00-05:00,-0.0008262177417124317,0.006592513884903856,Low Volatility,Train
2020-01-30 00:00:00-05:00,0.0032453837514323514,0.006605148043505152,Low Volatility,Train
2020-01-31 00:00:00-05:00,-0.01815800454545269,0.007552663486770426,Low Volatility,Train
2020-02-03 00:00:00-05:00,0.007428890453289316,0.007553882905153925,Low Volatility,Train
2020-02-04 00:00:00-05:00,0.015241347153620133,0.008235711041008918,Low Volatility,Train
2020-02-05 00:00:00-05:00,0.011547846251739546,0.008519520449714475,High Volatility,Train
2020-02-06 00:00:00-05:00,0.003364887747389078,0.008485282896330078,High Volatility,Train
2020-02-07 00:00:00-05:00,-0.005329536579426919,0.008519355127354954,High Volatility,Train
2020-02-10 00:00:00-05:00,0.007465148965358548,0.008593014114098015,High Volatility,Train
2020-02-11 00:00:00-05:00,0.0017328158427505347,0.008496710730892355,High Volatility,Train
2020-02-12 00:00:00-05:00,0.006442929374836703,0.008551943705035162,High Volatility,Train
2020-02-13 00:00:00-05:00,-0.0010669472963954485,0.00856945266161221,High Volatility,Train
2020-02-14 00:00:00-05:00,0.0016020806686205535,0.008412956630926295,Low Volatility,Train
2020-02-18 00:00:00-05:00,-0.002576742457254144,0.008435114396266435,Low Volatility,Train
2020-02-19 00:00:00-05:00,0.004780625828284979,0.008455844377547551,High Volatility,Train
2020-02-20 00:00:00-05:00,-0.004107755962168502,0.00853375378202598,High Volatility,Train
2020-02-21 00:00:00-05:00,-0.010298831040448264,0.008890839678853617,High Volatility,Train
2020-02-24 00:00:00-05:00,-0.03316507370691257,0.011489004463248582,High Volatility,Train
2020-02-25 00:00:00-05:00,-0.030302105188284245,0.012841170792424311,High Volatility,Train
2020-02-26 00:00:00-05:00,-0.0036782382663995694,0.012525129711982457,High Volatility,Train
2020-02-27 00:00:00-05:00,-0.044911543730933756,0.01571823587681376,High Volatility,Train
2020-02-28 00:00:00-05:00,-0.0042014452026214455,0.01561201979170369,High Volatility,Train
2020-03-02 00:00:00-05:00,0.0433065469319156,0.018625584683608594,High Volatility,Train
2020-03-03 00:00:00-05:00,-0.028632572322594196,0.01941040678206126,High Volatility,Train
2020-03-04 00:00:00-05:00,0.04203297386451421,0.021584721260188337,High Volatility,Train
2020-03-05 00:00:00-05:00,-0.033241798489006213,0.022381210117410233,High Volatility,Train
2020-03-06 00:00:00-05:00,-0.016531076338078154,0.02245344848643359,High Volatility,Train
2020-03-09 00:00:00-04:00,-0.0780946371714265,0.02770070484709727,High Volatility,Train
2020-03-10 00:00:00-04:00,0.05174521477110594,0.03070689366203547,High Volatility,Train
2020-03-11 00:00:00-04:00,-0.04874887431074382,0.03200234508219288,High Volatility,Train
2020-03-12 00:00:00-04:00,-0.09567688587493184,0.03707269503424964,High Volatility,Train
2020-03-13 00:00:00-04:00,0.08548629150401088,0.043268344297646213,High Volatility,Train
2020-03-16 00:00:00-04:00,-0.10942353829061802,0.04847519874861992,High Volatility,Train
2020-03-17 00:00:00-04:00,0.05399189642770841,0.050878835081514195,High Volatility,Train
2020-03-18 00:00:00-04:00,-0.05063291977445039,0.05136701703201471,High Volatility,Train
2020-03-19 00:00:00-04:00,0.0021249972100083614,0.05146021572258559,High Volatility,Train
2020-03-20 00:00:00-04:00,-0.043094149223389056,0.05180900991658623,High Volatility,Train
2020-03-23 00:00:00-04:00,-0.0255683731645151,0.05171265227899634,High Volatility,Train
2020-03-24 00:00:00-04:00,0.09060322303471602,0.0568508837060502,High Volatility,Train
2020-03-25 00:00:00-04:00,0.014970286523251497,0.05712364800374444,High Volatility,Train
2020-03-26 00:00:00-04:00,0.05838974093525606,0.05842991393587207,High Volatility,Train
2020-03-27 00:00:00-04:00,-0.02978558398607778,0.05870108430157664,High Volatility,Train
2020-03-30 00:00:00-04:00,0.032475718190076996,0.058272227290811815,High Volatility,Train
2020-03-31 00:00:00-04:00,-0.014905245664676436,0.05807685093573216,High Volatility,Train
2020-04-01 00:00:00-04:00,-0.04500491998884282,0.057571087626067316,High Volatility,Train
2020-04-02 00:00:00-04:00,0.023075272883954723,0.057753819226970995,High Volatility,Train
2020-04-03 00:00:00-04:00,-0.014454161160440737,0.05773808038993842,High Volatility,Train
2020-04-06 00:00:00-04:00,0.06716594502216156,0.05747669686514511,High Volatility,Train
2020-04-07 00:00:00-04:00,0.0010199142786930793,0.05618415730234401,High Volatility,Train
2020-04-08 00:00:00-04:00,0.033568583093841475,0.05562239829816267,High Volatility,Train
2020-04-09 00:00:00-04:00,0.015217095307287876,0.05071340355490591,High Volatility,Train
2020-04-13 00:00:00-04:00,-0.00913005786086829,0.047332527628904976,High Volatility,Train
2020-04-14 00:00:00-04:00,0.02949258477466965,0.03960026934594613,High Volatility,Train
2020-04-15 00:00:00-04:00,-0.021248266534307114,0.03871264282409908,High Volatility,Train
2020-04-16 00:00:00-04:00,0.004824266110060815,0.036380119362768304,High Volatility,Train
2020-04-17 00:00:00-04:00,0.027015707430656732,0.036576248368996936,High Volatility,Train
2020-04-20 00:00:00-04:00,-0.017617949304793323,0.03505155183799796,High Volatility,Train
2020-04-21 00:00:00-04:00,-0.03036314260638817,0.035330155867296174,High Volatility,Train
2020-04-22 00:00:00-04:00,0.022194123765473472,0.030121449577174792,High Volatility,Train
2020-04-23 00:00:00-04:00,-7.149362952407756e-05,0.030108819533314898,High Volatility,Train
2020-04-24 00:00:00-04:00,0.013938616988935726,0.027622008338955423,High Volatility,Train
2020-04-27 00:00:00-04:00,0.014418638297221564,0.02649048600346886,High Volatility,Train
2020-04-28 00:00:00-04:00,-0.004598330491915936,0.02587302533012192,High Volatility,Train
2020-04-29 00:00:00-04:00,0.026178511187527453,0.025863218595407578,High Volatility,Train
2020-04-30 00:00:00-04:00,-0.009310851463528724,0.023195592761575935,High Volatility,Train
2020-05-01 00:00:00-04:00,-0.026473459223039897,0.02418910266150839,High Volatility,Train
2020-05-04 00:00:00-04:00,0.002758282852107996,0.023721435436789996,High Volatility,Train
2020-05-05 00:00:00-04:00,0.009239097837555388,0.019060574019722727,High Volatility,Train
2020-05-06 00:00:00-04:00,-0.006778604846007563,0.019205099414945644,High Volatility,Train
2020-05-07 00:00:00-04:00,0.012066966023316805,0.0180073574147297,High Volatility,Train
2020-05-08 00:00:00-04:00,0.016546291887964415,0.018058801797371717,High Volatility,Train
2020-05-11 00:00:00-04:00,0.00020509535625179431,0.017857714115960287,High Volatility,Train
2020-05-12 00:00:00-04:00,-0.01993147669441786,0.017430857497234508,High Volatility,Train
2020-05-13 00:00:00-04:00,-0.01768634644103051,0.017212169914143115,High Volatility,Train
2020-05-14 00:00:00-04:00,0.011967770596277516,0.017372837631450363,High Volatility,Train
2020-05-15 00:00:00-04:00,0.004596736686037328,0.016309139391278295,High Volatility,Train
2020-05-18 00:00:00-04:00,0.030459656122334478,0.01709024286420837,High Volatility,Train
2020-05-19 00:00:00-04:00,-0.010270822699318116,0.01558283148838876,High Volatility,Train
2020-05-20 00:00:00-04:00,0.016987844442516664,0.015294438869929792,High Volatility,Train
2020-05-21 00:00:00-04:00,-0.006904004066783598,0.015447188204181438,High Volatility,Train
2020-05-22 00:00:00-04:00,0.0018990990877101321,0.015226170829874803,High Volatility,Train
2020-05-26 00:00:00-04:00,0.01232046410386145,0.01514506226541721,High Volatility,Train
2020-05-27 00:00:00-04:00,0.014878947530668096,0.015312660062579928,High Volatility,Train
2020-05-28 00:00:00-04:00,-0.0018448691386421245,0.01434489029219062,High Volatility,Train
2020-05-29 00:00:00-04:00,0.004455798074423756,0.014115355590287397,High Volatility,Train
2020-06-01 00:00:00-04:00,0.004041963535049042,0.012368421303836823,High Volatility,Train
2020-06-02 00:00:00-04:00,0.008280031986799274,0.012401993070317042,High Volatility,Train
2020-06-03 00:00:00-04:00,0.013308271521496051,0.01252135835306684,High Volatility,Train
2020-06-04 00:00:00-04:00,-0.0026267614718905596,0.012359116702416028,High Volatility,Train
2020-06-05 00:00:00-04:00,0.02562954903543102,0.013135886225638322,High Volatility,Train
2020-06-08 00:00:00-04:00,0.012087534461699079,0.01297206678040413,High Volatility,Train
2020-06-09 00:00:00-04:00,-0.0074568096063579725,0.0132344893459224,High Volatility,Train
2020-06-10 00:00:00-04:00,-0.00558004737748663,0.012174774686877075,High Volatility,Train
2020-06-11 00:00:00-04:00,-0.05764904507252666,0.01803622591462991,High Volatility,Train
2020-06-12 00:00:00-04:00,0.011975709770622345,0.018036423819951564,High Volatility,Train
